p_t mean,f0 mean,edit dist,edit std,edit dist mv,edit std mv,cov delta,cov std,exac delta,exac std
0.6,0.2,3.12,0.752,5.4,1.918,0.047,0.052,0.035,0.039
0.6,0.2,3.24,0.665,5.29,1.971,0.067,0.051,0.052,0.038
0.6,0.3,2.93,0.791,4.9,1.688,0.044,0.043,0.031,0.028
0.6,0.3,2.93,0.852,4.21,1.716,0.048,0.03,0.031,0.017
0.6,0.3,3.13,0.77,4.71,1.705,0.077,0.047,0.048,0.034
0.6,0.3,2.96,0.811,4.78,1.683,0.033,0.021,0.018,0.013
0.6,0.3,3.0,0.693,4.45,1.723,0.083,0.04,0.059,0.027
0.6,0.3,2.82,0.817,4.1,1.64,0.077,0.044,0.047,0.034
0.6,0.3,2.94,0.746,4.36,1.781,0.06,0.038,0.037,0.021
0.6,0.3,2.97,0.754,4.52,1.615,0.062,0.023,0.035,0.023
0.6,0.3,2.8,0.872,4.31,1.724,0.055,0.024,0.031,0.023
0.6,0.3,3.06,0.785,4.62,1.81,0.082,0.035,0.053,0.028
0.6,0.4,2.85,0.712,3.69,1.753,0.101,0.047,0.06,0.035
0.6,0.4,2.47,0.888,3.47,1.41,0.058,0.028,0.029,0.011
0.6,0.4,2.71,0.84,3.6,1.549,0.074,0.035,0.037,0.029
0.6,0.4,2.96,0.774,3.67,1.686,0.084,0.045,0.048,0.026
0.6,0.4,2.74,0.808,3.65,1.797,0.074,0.039,0.041,0.03
0.6,0.4,2.96,0.692,3.97,1.791,0.097,0.044,0.058,0.037
0.6,0.4,2.67,0.825,3.62,1.509,0.066,0.035,0.033,0.021
0.6,0.4,2.7,0.943,3.58,1.576,0.058,0.033,0.026,0.015
0.6,0.4,2.93,0.852,4.21,1.867,0.063,0.038,0.039,0.026
0.6,0.4,2.62,0.846,3.36,1.664,0.068,0.05,0.04,0.03
0.6,0.5,2.48,0.854,2.97,1.253,0.058,0.036,0.029,0.019
0.6,0.5,2.31,0.857,2.91,1.209,0.05,0.022,0.014,0.011
0.6,0.5,2.66,0.886,3.28,1.335,0.077,0.031,0.039,0.019
0.6,0.5,2.46,0.877,3.06,1.399,0.059,0.029,0.026,0.013
0.6,0.5,2.82,0.767,3.4,1.386,0.09,0.047,0.056,0.027
0.6,0.5,2.64,0.878,2.92,1.332,0.093,0.028,0.044,0.022
0.6,0.5,2.45,0.887,2.94,1.271,0.06,0.04,0.029,0.02
0.6,0.5,2.51,0.889,3.06,1.384,0.074,0.033,0.033,0.019
0.6,0.5,2.48,0.866,3.21,1.329,0.062,0.024,0.028,0.014
0.6,0.5,2.55,0.829,3.21,1.525,0.071,0.025,0.033,0.02
0.6,0.6,2.25,0.853,3.0,1.311,0.062,0.029,0.021,0.013
0.6,0.6,2.21,0.791,2.86,1.249,0.041,0.023,0.013,0.012
0.6,0.6,2.59,0.801,2.95,1.299,0.077,0.033,0.036,0.017
0.6,0.6,2.39,0.823,2.81,1.206,0.071,0.045,0.029,0.023
0.6,0.6,2.37,0.856,2.81,1.255,0.075,0.03,0.031,0.014
0.6,0.6,2.57,0.951,2.72,1.15,0.076,0.038,0.04,0.008
0.6,0.6,2.37,0.879,2.92,1.206,0.069,0.029,0.031,0.016
0.6,0.6,2.12,0.886,2.39,1.038,0.064,0.026,0.018,0.014
0.6,0.6,2.79,0.791,3.03,1.22,0.119,0.026,0.068,0.018
0.6,0.6,2.35,0.853,2.7,1.308,0.066,0.021,0.026,0.016
0.6,0.7,2.26,0.879,2.72,1.497,0.069,0.033,0.033,0.018
0.6,0.7,2.2,0.762,2.72,1.364,0.048,0.015,0.014,0.011
0.6,0.7,2.16,0.717,2.4,1.122,0.069,0.032,0.03,0.017
0.6,0.7,2.46,0.877,2.88,1.306,0.072,0.038,0.036,0.021
0.6,0.7,2.15,0.876,2.53,1.179,0.054,0.02,0.013,0.008
0.6,0.7,2.05,0.753,2.35,1.211,0.067,0.024,0.024,0.012
0.6,0.7,2.02,0.848,2.31,0.987,0.05,0.023,0.016,0.01
0.6,0.7,2.23,0.937,2.75,1.452,0.073,0.032,0.027,0.018
0.6,0.7,2.19,0.857,2.54,1.195,0.052,0.024,0.02,0.013
0.6,0.7,2.14,0.837,2.65,1.322,0.062,0.021,0.021,0.012
0.6,0.8,1.96,0.905,2.15,1.081,0.066,0.032,0.024,0.011
0.6,0.8,2.05,0.792,2.23,0.915,0.039,0.026,0.012,0.012
0.6,0.8,1.95,0.829,2.45,1.276,0.043,0.018,0.008,0.007
0.6,0.8,1.83,0.872,2.21,1.186,0.057,0.03,0.02,0.016
0.6,0.8,1.96,0.786,2.16,1.017,0.075,0.027,0.027,0.017
0.6,0.8,1.99,0.768,2.24,0.981,0.06,0.023,0.019,0.012
0.6,0.8,2.08,0.717,2.29,1.107,0.078,0.028,0.027,0.019
0.6,0.8,2.13,0.833,2.34,1.079,0.059,0.029,0.021,0.013
0.6,0.8,1.92,0.833,2.03,1.024,0.066,0.019,0.021,0.012
0.6,0.8,2.19,0.868,2.42,1.185,0.062,0.039,0.033,0.018
0.6,0.9,1.83,0.679,2.19,1.027,0.058,0.017,0.016,0.011
0.6,0.9,1.84,0.731,2.16,1.007,0.046,0.02,0.01,0.009
0.6,0.9,1.94,0.746,2.16,1.084,0.05,0.029,0.019,0.009
0.6,0.9,1.98,0.707,2.09,1.105,0.049,0.033,0.015,0.012
0.6,0.9,2.05,0.779,2.42,1.193,0.065,0.024,0.02,0.008
0.6,0.9,1.93,0.828,2.2,1.068,0.06,0.031,0.024,0.012
0.6,0.9,1.86,0.825,2.08,1.026,0.061,0.037,0.023,0.019
0.6,0.9,2.02,0.735,2.16,1.198,0.056,0.025,0.015,0.012
0.6,0.9,1.83,0.749,2.04,0.905,0.07,0.043,0.027,0.022
0.6,0.9,1.93,0.765,2.17,1.04,0.074,0.019,0.025,0.013
0.6,1.0,2.01,0.794,2.14,0.906,0.058,0.023,0.016,0.013
0.6,1.0,2.03,0.699,2.28,1.03,0.061,0.024,0.012,0.007
0.6,1.0,1.94,0.785,2.08,0.977,0.057,0.029,0.02,0.011
0.6,1.0,1.94,0.69,2.15,1.135,0.058,0.019,0.015,0.008
0.6,1.0,1.93,0.711,1.88,0.765,0.063,0.019,0.016,0.009
0.6,1.0,1.78,0.701,2.01,0.843,0.052,0.018,0.013,0.007
0.6,1.0,1.73,0.786,1.95,0.876,0.053,0.029,0.017,0.015
0.6,1.0,2.05,0.74,2.18,0.942,0.064,0.02,0.018,0.011
0.6,1.0,2.0,0.707,2.09,0.991,0.064,0.026,0.018,0.01
0.6,1.0,1.85,0.74,2.03,0.899,0.067,0.017,0.019,0.011
0.7,0.0,3.26,0.61,5.83,1.761,0.05,0.065,0.046,0.054
0.7,0.0,3.28,0.549,6.28,1.778,0.059,0.074,0.055,0.057
0.7,0.0,3.23,0.691,6.2,1.755,0.051,0.054,0.048,0.043
0.7,0.0,3.19,0.611,6.24,2.093,0.051,0.067,0.052,0.053
0.7,0.0,3.34,0.604,5.91,1.767,0.052,0.06,0.05,0.049
0.7,0.0,3.28,0.708,5.8,1.838,0.037,0.055,0.042,0.04
0.7,0.0,3.33,0.601,6.43,1.867,0.056,0.055,0.056,0.047
0.7,0.0,3.1,0.755,5.57,1.716,0.048,0.049,0.039,0.041
0.7,0.0,3.36,0.671,6.37,2.086,0.054,0.073,0.055,0.057
0.7,0.0,3.28,0.567,5.83,1.668,0.052,0.056,0.047,0.046
0.7,0.1,3.22,0.715,5.91,2.126,0.055,0.07,0.056,0.047
0.7,0.1,3.11,0.662,5.85,2.051,0.041,0.042,0.039,0.033
0.7,0.1,3.31,0.628,5.82,2.085,0.045,0.043,0.041,0.035
0.7,0.1,3.05,0.698,5.84,1.864,0.039,0.049,0.032,0.037
0.7,0.1,3.21,0.725,5.94,1.843,0.041,0.055,0.041,0.038
0.7,0.1,3.22,0.626,5.88,1.862,0.075,0.03,0.06,0.029
0.7,0.1,2.86,0.693,5.67,1.822,0.024,0.017,0.024,0.017
0.7,0.1,3.02,0.824,5.4,1.939,0.023,0.026,0.028,0.021
0.7,0.1,3.24,0.65,6.05,1.835,0.051,0.073,0.049,0.052
0.7,0.1,3.28,0.634,5.88,1.92,0.076,0.086,0.056,0.065
0.7,0.2,2.83,0.801,4.65,1.571,0.037,0.022,0.023,0.016
0.7,0.2,3.05,0.74,4.84,1.932,0.038,0.034,0.027,0.021
0.7,0.2,3.0,0.748,4.76,1.71,0.053,0.045,0.036,0.029
0.7,0.2,3.06,0.705,5.06,1.799,0.052,0.052,0.034,0.04
0.7,0.2,3.08,0.673,4.97,1.992,0.056,0.016,0.035,0.018
0.7,0.2,3.12,0.725,5.54,2.104,0.041,0.036,0.032,0.029
0.7,0.2,2.99,0.818,5.48,2.057,0.038,0.034,0.031,0.025
0.7,0.2,3.06,0.759,5.32,1.854,0.057,0.039,0.04,0.029
0.7,0.2,3.17,0.708,4.84,1.684,0.058,0.056,0.044,0.039
0.7,0.2,3.09,0.789,5.07,1.722,0.058,0.032,0.041,0.032
0.7,0.3,2.95,0.829,3.88,1.651,0.064,0.038,0.035,0.029
0.7,0.3,2.88,0.863,4.63,1.781,0.034,0.038,0.021,0.021
0.7,0.3,2.72,0.788,4.21,1.716,0.046,0.017,0.02,0.019
0.7,0.3,2.46,0.877,3.26,1.553,0.044,0.037,0.022,0.019
0.7,0.3,2.53,0.877,3.66,1.645,0.046,0.026,0.017,0.014
0.7,0.3,2.92,0.868,4.86,1.871,0.043,0.039,0.029,0.026
0.7,0.3,2.64,0.843,3.61,1.624,0.08,0.036,0.047,0.026
0.7,0.3,2.79,0.887,3.4,1.523,0.072,0.051,0.043,0.028
0.7,0.3,3.08,0.717,4.67,1.855,0.075,0.036,0.041,0.033
0.7,0.3,2.81,0.902,4.69,1.809,0.035,0.021,0.019,0.012
0.7,0.4,2.8,0.837,3.22,1.501,0.11,0.029,0.064,0.018
0.7,0.4,2.93,0.752,3.52,1.578,0.093,0.028,0.05,0.022
0.7,0.4,2.84,0.821,3.32,1.503,0.088,0.056,0.045,0.037
0.7,0.4,2.55,0.921,3.24,1.484,0.041,0.027,0.017,0.014
0.7,0.4,2.53,0.932,3.4,1.637,0.066,0.029,0.037,0.016
0.7,0.4,2.35,0.792,3.05,1.512,0.047,0.023,0.014,0.01
0.7,0.4,2.98,0.812,3.62,1.678,0.079,0.036,0.043,0.024
0.7,0.4,2.79,0.816,3.92,1.495,0.078,0.03,0.043,0.024
0.7,0.4,2.82,0.805,3.6,1.442,0.08,0.056,0.047,0.027
0.7,0.4,2.94,0.732,3.37,1.238,0.102,0.027,0.059,0.023
0.7,0.5,2.09,0.85,2.55,1.22,0.056,0.019,0.02,0.007
0.7,0.5,2.37,0.891,3.19,1.454,0.056,0.02,0.022,0.015
0.7,0.5,2.26,0.844,2.64,1.1,0.059,0.038,0.021,0.022
0.7,0.5,2.09,0.826,2.52,1.204,0.06,0.024,0.02,0.013
0.7,0.5,2.87,0.808,3.1,1.375,0.115,0.042,0.059,0.031
0.7,0.5,2.16,0.731,2.7,1.245,0.058,0.026,0.019,0.013
0.7,0.5,2.46,0.83,3.0,1.428,0.059,0.028,0.022,0.012
0.7,0.5,2.37,0.891,3.01,1.584,0.06,0.024,0.02,0.017
0.7,0.5,2.92,0.73,3.42,1.387,0.082,0.033,0.046,0.023
0.7,0.5,2.15,0.766,2.68,1.256,0.041,0.018,0.012,0.008
0.7,0.6,2.02,0.761,2.26,1.006,0.041,0.015,0.007,0.005
0.7,0.6,1.88,0.668,1.97,0.943,0.047,0.027,0.013,0.012
0.7,0.6,2.06,0.719,2.63,1.309,0.048,0.017,0.013,0.012
0.7,0.6,1.86,0.813,2.08,0.997,0.037,0.017,0.013,0.013
0.7,0.6,2.03,0.842,2.16,1.247,0.06,0.029,0.02,0.014
0.7,0.6,2.04,0.848,2.31,1.12,0.054,0.024,0.019,0.013
0.7,0.6,2.23,0.835,2.66,1.202,0.054,0.017,0.017,0.008
0.7,0.6,2.07,0.816,2.5,1.253,0.056,0.021,0.017,0.011
0.7,0.6,2.02,0.761,2.38,1.103,0.044,0.017,0.014,0.011
0.7,0.6,2.19,0.821,2.3,1.044,0.066,0.03,0.024,0.012
0.7,0.7,1.93,0.711,2.11,0.926,0.06,0.025,0.018,0.013
0.7,0.7,1.9,0.728,2.0,0.894,0.054,0.019,0.016,0.009
0.7,0.7,2.07,0.765,2.34,1.097,0.063,0.031,0.021,0.014
0.7,0.7,1.74,0.702,2.1,0.922,0.03,0.012,0.009,0.009
0.7,0.7,2.02,0.735,2.22,0.996,0.063,0.023,0.016,0.013
0.7,0.7,2.04,0.662,2.3,0.889,0.063,0.03,0.018,0.017
0.7,0.7,2.2,0.735,2.5,1.277,0.064,0.02,0.015,0.011
0.7,0.7,2.03,0.83,2.05,0.984,0.066,0.022,0.019,0.011
0.7,0.7,1.82,0.805,2.04,0.871,0.052,0.013,0.012,0.008
0.7,0.7,1.9,0.755,2.02,0.948,0.057,0.029,0.018,0.009
0.7,0.8,1.71,0.605,1.93,0.738,0.058,0.022,0.01,0.009
0.7,0.8,1.83,0.736,1.89,0.835,0.05,0.016,0.015,0.01
0.7,0.8,2.11,0.835,2.08,0.891,0.091,0.022,0.03,0.017
0.7,0.8,1.77,0.733,1.99,0.964,0.065,0.029,0.02,0.013
0.7,0.8,1.68,0.76,1.79,0.765,0.046,0.025,0.012,0.008
0.7,0.8,1.72,0.736,1.86,0.679,0.057,0.021,0.017,0.008
0.7,0.8,1.65,0.792,1.97,0.806,0.046,0.011,0.008,0.007
0.7,0.8,1.78,0.769,2.04,1.029,0.049,0.034,0.022,0.011
0.7,0.8,1.76,0.736,1.91,0.85,0.066,0.035,0.023,0.013
0.7,0.8,1.85,0.638,1.98,0.824,0.063,0.021,0.014,0.011
0.7,0.9,1.69,0.703,1.89,0.958,0.059,0.019,0.012,0.01
0.7,0.9,1.78,0.729,1.83,0.813,0.061,0.021,0.015,0.011
0.7,0.9,1.81,0.758,1.98,0.959,0.056,0.026,0.013,0.014
0.7,0.9,1.78,0.642,1.71,0.864,0.06,0.028,0.02,0.014
0.7,0.9,1.76,0.602,1.78,0.769,0.056,0.033,0.019,0.013
0.7,0.9,1.72,0.649,1.79,0.752,0.056,0.026,0.019,0.009
0.7,0.9,1.74,0.716,1.79,0.752,0.053,0.021,0.012,0.011
0.7,0.9,1.89,0.773,2.06,0.957,0.047,0.018,0.012,0.007
0.7,0.9,1.68,0.76,1.8,0.678,0.031,0.015,0.01,0.006
0.7,0.9,1.81,0.703,1.96,0.969,0.064,0.036,0.021,0.011
0.7,1.0,1.56,0.653,1.87,0.808,0.04,0.021,0.011,0.008
0.7,1.0,1.8,0.762,1.89,0.835,0.071,0.026,0.023,0.014
0.7,1.0,1.75,0.805,1.85,0.887,0.078,0.024,0.02,0.015
0.7,1.0,1.69,0.731,1.82,0.887,0.057,0.022,0.016,0.009
0.7,1.0,1.55,0.712,1.66,0.71,0.043,0.016,0.009,0.01
0.7,1.0,1.8,0.648,1.78,0.844,0.075,0.028,0.021,0.015
0.7,1.0,1.77,0.719,1.78,0.878,0.061,0.029,0.017,0.012
0.7,1.0,1.87,0.702,1.99,0.922,0.082,0.027,0.023,0.015
0.7,1.0,1.71,0.697,1.95,0.942,0.048,0.023,0.013,0.013
0.7,1.0,1.65,0.669,1.9,0.866,0.044,0.021,0.012,0.006
0.8,0.0,3.21,0.621,5.85,1.693,0.044,0.066,0.04,0.051
0.8,0.0,3.05,0.726,5.95,1.925,0.034,0.037,0.036,0.027
0.8,0.0,3.09,0.722,5.6,1.755,0.045,0.068,0.037,0.048
0.8,0.0,3.33,0.649,5.82,1.791,0.059,0.088,0.054,0.067
0.8,0.0,3.3,0.608,6.1,2.076,0.057,0.067,0.045,0.057
0.8,0.0,3.15,0.684,5.97,1.905,0.048,0.074,0.047,0.057
0.8,0.0,3.22,0.61,6.03,1.952,0.039,0.068,0.036,0.051
0.8,0.0,3.29,0.697,5.95,2.012,0.046,0.077,0.04,0.06
0.8,0.0,3.13,0.702,6.2,2.098,0.054,0.078,0.051,0.058
0.8,0.0,3.24,0.602,5.85,1.91,0.046,0.082,0.041,0.061
0.8,0.1,2.85,0.792,5.0,1.772,0.022,0.021,0.026,0.009
0.8,0.1,3.26,0.673,5.99,1.916,0.061,0.085,0.053,0.066
0.8,0.1,3.14,0.735,5.31,1.677,0.055,0.049,0.046,0.03
0.8,0.1,3.21,0.725,5.85,1.841,0.027,0.025,0.03,0.02
0.8,0.1,3.15,0.698,5.41,1.692,0.05,0.053,0.039,0.041
0.8,0.1,2.97,0.793,5.34,1.845,0.035,0.049,0.029,0.034
0.8,0.1,3.23,0.719,6.28,1.806,0.047,0.055,0.045,0.046
0.8,0.1,3.25,0.726,5.62,1.771,0.067,0.076,0.055,0.058
0.8,0.1,3.29,0.668,5.78,1.604,0.073,0.048,0.064,0.025
0.8,0.1,3.2,0.6,5.69,1.927,0.04,0.053,0.037,0.041
0.8,0.2,2.82,0.817,4.69,1.659,0.061,0.047,0.035,0.037
0.8,0.2,2.96,0.799,4.58,1.861,0.071,0.044,0.047,0.027
0.8,0.2,2.8,0.8,4.54,1.791,0.029,0.018,0.02,0.016
0.8,0.2,2.96,0.747,5.09,1.995,0.034,0.023,0.022,0.019
0.8,0.2,3.01,0.794,4.76,1.75,0.06,0.045,0.035,0.034
0.8,0.2,2.92,0.77,4.87,1.617,0.061,0.041,0.042,0.028
0.8,0.2,2.99,0.854,4.92,1.629,0.053,0.04,0.038,0.022
0.8,0.2,2.99,0.685,4.91,1.914,0.074,0.073,0.059,0.048
0.8,0.2,2.82,0.865,4.97,1.863,0.056,0.028,0.036,0.026
0.8,0.2,2.92,0.857,4.21,1.716,0.077,0.029,0.048,0.017
0.8,0.3,2.89,0.926,4.34,1.872,0.068,0.049,0.043,0.034
0.8,0.3,2.35,0.91,3.06,1.567,0.045,0.02,0.017,0.013
0.8,0.3,2.73,0.882,3.39,1.568,0.077,0.027,0.038,0.021
0.8,0.3,2.77,0.835,4.05,1.728,0.061,0.04,0.042,0.022
0.8,0.3,2.76,0.85,3.74,1.809,0.067,0.028,0.036,0.02
0.8,0.3,2.73,0.823,3.7,1.616,0.063,0.038,0.034,0.019
0.8,0.3,2.8,0.883,3.74,1.585,0.065,0.028,0.038,0.017
0.8,0.3,2.82,0.792,3.75,1.645,0.078,0.033,0.04,0.021
0.8,0.3,2.93,0.84,3.98,1.581,0.085,0.034,0.045,0.025
0.8,0.3,2.87,0.82,4.4,1.881,0.049,0.032,0.031,0.023
0.8,0.4,2.63,0.808,2.63,1.163,0.1,0.023,0.053,0.015
0.8,0.4,2.43,0.84,3.03,1.452,0.076,0.04,0.043,0.021
0.8,0.4,2.34,0.79,2.96,1.568,0.047,0.016,0.014,0.011
0.8,0.4,2.13,0.879,2.82,1.577,0.055,0.029,0.023,0.014
0.8,0.4,2.79,0.765,2.89,1.248,0.107,0.047,0.058,0.031
0.8,0.4,2.48,0.866,3.4,1.594,0.067,0.034,0.025,0.023
0.8,0.4,2.54,0.974,3.41,1.638,0.06,0.029,0.024,0.016
0.8,0.4,2.27,0.859,2.99,1.36,0.047,0.017,0.012,0.01
0.8,0.4,2.32,0.893,2.8,1.2,0.057,0.029,0.018,0.019
0.8,0.4,2.47,0.899,3.37,1.521,0.072,0.026,0.034,0.015
0.8,0.5,2.05,0.805,2.39,1.174,0.059,0.03,0.022,0.015
0.8,0.5,2.07,0.791,2.5,1.315,0.048,0.025,0.019,0.012
0.8,0.5,1.99,0.755,2.36,1.213,0.044,0.02,0.014,0.01
0.8,0.5,2.0,0.8,2.37,1.18,0.049,0.034,0.019,0.015
0.8,0.5,1.79,0.752,1.95,0.931,0.028,0.023,0.012,0.008
0.8,0.5,2.13,0.73,2.63,1.419,0.046,0.022,0.017,0.008
0.8,0.5,2.03,0.83,2.56,1.381,0.049,0.027,0.017,0.011
0.8,0.5,1.95,0.779,2.25,1.004,0.049,0.016,0.008,0.007
0.8,0.5,2.16,0.88,2.61,1.207,0.061,0.029,0.025,0.018
0.8,0.5,1.99,0.854,2.49,1.1,0.048,0.02,0.011,0.009
0.8,0.6,1.98,0.787,2.14,1.039,0.065,0.029,0.015,0.014
0.8,0.6,1.73,0.746,2.08,0.977,0.041,0.02,0.015,0.009
0.8,0.6,1.91,0.776,2.28,1.096,0.029,0.017,0.011,0.007
0.8,0.6,1.8,0.707,2.18,0.865,0.046,0.027,0.019,0.014
0.8,0.6,1.66,0.667,2.03,0.899,0.039,0.016,0.009,0.012
0.8,0.6,1.9,0.781,2.06,0.915,0.038,0.019,0.012,0.009
0.8,0.6,1.96,0.786,2.25,1.081,0.059,0.016,0.012,0.006
0.8,0.6,1.97,0.768,2.22,1.073,0.036,0.021,0.014,0.006
0.8,0.6,2.13,0.856,2.36,1.054,0.053,0.027,0.021,0.015
0.8,0.6,1.96,0.799,2.43,1.168,0.054,0.021,0.016,0.011
0.8,0.7,1.67,0.736,1.85,0.726,0.034,0.019,0.018,0.012
0.8,0.7,1.81,0.717,1.96,0.848,0.053,0.023,0.011,0.01
0.8,0.7,1.58,0.651,1.79,0.875,0.046,0.02,0.014,0.007
0.8,0.7,1.85,0.766,2.0,0.86,0.052,0.024,0.019,0.007
0.8,0.7,1.64,0.755,1.96,0.836,0.042,0.019,0.013,0.005
0.8,0.7,1.75,0.766,2.0,0.894,0.032,0.013,0.009,0.005
0.8,0.7,1.78,0.769,1.87,0.844,0.05,0.027,0.016,0.011
0.8,0.7,1.73,0.691,1.98,0.824,0.021,0.016,0.013,0.006
0.8,0.7,1.84,0.784,2.04,0.969,0.048,0.021,0.011,0.008
0.8,0.7,1.7,0.686,1.98,0.883,0.048,0.017,0.01,0.007
0.8,0.8,1.61,0.662,1.78,0.657,0.034,0.015,0.008,0.006
0.8,0.8,1.61,0.662,1.83,0.762,0.04,0.022,0.013,0.009
0.8,0.8,1.69,0.731,1.85,0.753,0.039,0.017,0.012,0.008
0.8,0.8,1.77,0.705,2.0,0.825,0.044,0.026,0.013,0.008
0.8,0.8,1.64,0.656,1.81,0.703,0.023,0.016,0.016,0.012
0.8,0.8,1.57,0.652,1.71,0.653,0.031,0.017,0.015,0.009
0.8,0.8,1.71,0.653,1.83,0.708,0.041,0.024,0.015,0.014
0.8,0.8,1.59,0.665,1.76,0.814,0.041,0.014,0.007,0.006
0.8,0.8,1.74,0.795,1.88,0.886,0.06,0.025,0.015,0.011
0.8,0.8,1.56,0.653,1.65,0.712,0.039,0.025,0.01,0.008
0.8,0.9,1.62,0.704,1.74,0.832,0.063,0.032,0.018,0.018
0.8,0.9,1.63,0.688,1.72,0.708,0.054,0.011,0.01,0.008
0.8,0.9,1.7,0.755,1.73,0.705,0.054,0.017,0.015,0.008
0.8,0.9,1.91,0.665,1.74,0.832,0.078,0.029,0.022,0.014
0.8,0.9,1.44,0.637,1.79,0.816,0.03,0.013,0.011,0.008
0.8,0.9,1.58,0.635,1.78,0.844,0.047,0.013,0.011,0.007
0.8,0.9,1.41,0.694,1.71,0.752,0.027,0.011,0.01,0.007
0.8,0.9,1.61,0.662,1.81,0.784,0.024,0.017,0.014,0.006
0.8,0.9,1.64,0.742,1.88,0.725,0.05,0.018,0.012,0.008
0.8,0.9,1.52,0.685,1.8,0.762,0.038,0.024,0.014,0.008
0.8,1.0,1.5,0.608,1.66,0.71,0.035,0.021,0.013,0.009
0.8,1.0,1.6,0.775,1.77,0.798,0.037,0.023,0.013,0.009
0.8,1.0,1.48,0.64,1.8,0.949,0.048,0.018,0.013,0.009
0.8,1.0,1.48,0.608,1.73,0.719,0.024,0.016,0.011,0.007
0.8,1.0,1.49,0.7,1.67,0.694,0.017,0.013,0.015,0.009
0.8,1.0,1.45,0.638,1.57,0.711,0.024,0.015,0.01,0.01
0.8,1.0,1.54,0.607,1.66,0.696,0.044,0.017,0.014,0.006
0.8,1.0,1.59,0.722,1.77,0.661,0.044,0.017,0.01,0.007
0.8,1.0,1.49,0.755,1.71,0.725,0.053,0.029,0.012,0.015
0.8,1.0,1.51,0.7,1.74,0.77,0.045,0.029,0.016,0.015
0.9,0.0,2.99,0.742,5.56,1.512,0.035,0.034,0.027,0.029
0.9,0.0,3.26,0.716,6.11,1.838,0.055,0.058,0.049,0.046
0.9,0.0,3.11,0.733,5.88,1.951,0.048,0.054,0.042,0.045
0.9,0.0,3.17,0.708,5.83,1.811,0.044,0.064,0.04,0.049
0.9,0.0,3.32,0.546,5.8,1.929,0.045,0.061,0.033,0.052
0.9,0.0,3.13,0.757,6.0,1.783,0.053,0.068,0.047,0.05
0.9,0.0,3.25,0.684,5.83,1.934,0.047,0.053,0.04,0.04
0.9,0.0,3.01,0.755,5.42,2.094,0.035,0.028,0.04,0.02
0.9,0.0,3.23,0.676,5.62,1.854,0.046,0.056,0.039,0.047
0.9,0.0,3.19,0.688,5.67,2.084,0.035,0.027,0.03,0.028
0.9,0.1,3.15,0.669,6.14,1.897,0.049,0.059,0.038,0.047
0.9,0.1,3.07,0.667,5.36,2.018,0.066,0.055,0.051,0.042
0.9,0.1,2.9,0.866,5.4,1.86,0.042,0.038,0.035,0.028
0.9,0.1,3.12,0.697,5.91,1.898,0.064,0.067,0.052,0.051
0.9,0.1,2.93,0.667,5.27,1.827,0.05,0.044,0.038,0.029
0.9,0.1,2.97,0.806,5.7,1.942,0.039,0.043,0.034,0.031
0.9,0.1,3.05,0.753,4.82,1.519,0.036,0.03,0.026,0.016
0.9,0.1,3.06,0.772,5.32,2.087,0.045,0.061,0.037,0.046
0.9,0.1,3.04,0.734,5.26,1.911,0.03,0.028,0.032,0.018
0.9,0.1,3.07,0.738,5.86,1.86,0.042,0.055,0.03,0.045
0.9,0.2,2.86,0.762,4.79,1.807,0.044,0.021,0.028,0.017
0.9,0.2,2.79,0.828,4.67,1.697,0.037,0.028,0.026,0.012
0.9,0.2,3.09,0.789,5.79,2.046,0.037,0.037,0.031,0.031
0.9,0.2,2.71,0.84,4.66,1.751,0.038,0.037,0.023,0.02
0.9,0.2,3.0,0.8,4.37,1.89,0.058,0.044,0.031,0.031
0.9,0.2,3.0,0.8,5.18,2.08,0.034,0.024,0.024,0.016
0.9,0.2,2.87,0.757,4.36,1.741,0.062,0.029,0.033,0.021
0.9,0.2,2.89,0.706,5.01,1.91,0.024,0.011,0.014,0.013
0.9,0.2,2.88,0.875,4.94,2.058,0.043,0.023,0.028,0.022
0.9,0.2,3.02,0.8,4.56,1.966,0.052,0.047,0.033,0.031
0.9,0.3,2.61,0.847,3.65,1.584,0.063,0.027,0.033,0.023
0.9,0.3,2.5,0.877,3.44,1.519,0.049,0.031,0.023,0.01
0.9,0.3,2.67,0.884,3.46,1.36,0.074,0.04,0.04,0.022
0.9,0.3,2.61,0.773,3.62,1.502,0.066,0.055,0.034,0.03
0.9,0.3,2.94,0.785,3.9,1.7,0.087,0.043,0.05,0.024
0.9,0.3,2.42,0.851,3.37,1.579,0.039,0.025,0.019,0.014
0.9,0.3,2.56,0.875,3.14,1.53,0.059,0.03,0.025,0.017
0.9,0.3,2.81,0.744,4.08,1.759,0.065,0.034,0.035,0.028
0.9,0.3,2.68,0.926,3.39,1.483,0.074,0.032,0.03,0.023
0.9,0.3,2.78,0.832,3.46,1.459,0.081,0.044,0.044,0.025
0.9,0.4,2.02,0.787,2.54,1.195,0.036,0.021,0.012,0.011
0.9,0.4,2.05,0.829,2.71,1.472,0.041,0.017,0.012,0.01
0.9,0.4,1.99,0.818,2.67,1.281,0.031,0.022,0.016,0.012
0.9,0.4,2.36,0.911,2.68,1.272,0.065,0.025,0.026,0.013
0.9,0.4,2.09,0.826,2.57,1.177,0.053,0.022,0.014,0.014
0.9,0.4,1.89,0.823,2.58,1.29,0.02,0.011,0.013,0.007
