dist_metric,iter_number,sources accuracy
3.7216314032479487,5,"[0.3636835452871301, 0.333618788829314, 0.27479072500169993, 0.4950625940143309, 0.2960298746062732]"
2.1595797953127995,7,"[0.31794110323951075, 0.24208441503027395, 0.37788127010014716, 0.30015034471786795, 0.3806435845817197]"
2.2280487406913743,6,"[0.3752658406173843, 0.3866114028133639, 0.3137880772384753, 0.325245754084877, 0.3361373721597553]"
2.5731818792981747,6,"[0.3129132681411752, 0.30254532805641343, 0.37605557783149285, 0.372281347686049, 0.30513742867543536]"
1.1798319962780373,30,"[0.37547578094503975, 0.33135198515450354, 0.24970991252957347, 0.2323019633519817, 0.4247377001535588]"
1.3819004995726618,7,"[0.2784143073994033, 0.34099402403219287, 0.2958788477101298, 0.2683445394684593, 0.2813875795714959]"
1.9940669858189106,5,"[0.40980232035679964, 0.4621294028962587, 0.34529413096676037, 0.38929279252460924, 0.459860007113537]"
1.3904205860302046,5,"[0.41697337136559076, 0.29869219091647736, 0.42771751063207547, 0.30897196408454974, 0.36780804477201123]"
2.4897998280805167,5,"[0.290273153965137, 0.3859589915412119, 0.3063384253857501, 0.3013079034560033, 0.309921497586157]"
2.5544631452824418,9,"[0.3417405654507814, 0.41784408102609405, 0.2747642243942879, 0.35715236584043736, 0.524335850391725]"
2.6479782254939708,5,"[0.32796234217169073, 0.35443153449613346, 0.33885555220366126, 0.3222182383160959, 0.32237887258180653]"
2.5772928971885234,5,"[0.33704325544860003, 0.2925677722239978, 0.3614533627400501, 0.31716690357133714, 0.3071447081690682]"
1.8880130203737149,6,"[0.2866919538881709, 0.3634423210305497, 0.3228894543627261, 0.28267718785674667, 0.29504818357051166]"
2.3034770576528811,6,"[0.41813893221256637, 0.36943610964691703, 0.29681573235639147, 0.2751353742056513, 0.3358005417099529]"
2.2457676076682693,30,"[0.30926660609428264, 0.3152431981041351, 0.3155937620104111, 0.33789172374591386, 0.32928167595463875]"
2.6891552302195589,5,"[0.27392699743886745, 0.36595727521299753, 0.3537485643708344, 0.2846929815711228, 0.32872417060327036]"
2.5274716532227699,5,"[0.3099386539982206, 0.3083785337227267, 0.3167743254501461, 0.31276569269504995, 0.27007143032311093]"
2.2120056852822465,6,"[0.30046530356460155, 0.2639289180480674, 0.44440188588494756, 0.2943995443030866, 0.37760583511786633]"
2.720804367866795,7,"[0.20592630072322074, 0.4953492921433294, 0.14470140621624078, 0.20764284079601603, 0.4071711842037171]"
2.5422890214668037,5,"[0.3199179392434972, 0.268537846583993, 0.2866108106304868, 0.27065490620615407, 0.2926157738124081]"
2.10006267170237,6,"[0.3121533608930381, 0.3503854682117113, 0.44363333176727676, 0.3387306589553253, 0.31142577593013104]"
2.8888575022406502,4,"[0.3248915402949643, 0.3453156268777567, 0.35661988223569935, 0.33696691344223106, 0.35444685508612217]"
2.026179997083247,6,"[0.3406224928779195, 0.4409393205628129, 0.28805930069601204, 0.341188252728261, 0.3472942604590152]"
2.659909384239648,9,"[0.3977540181103596, 0.25780121410590534, 0.30923188164764603, 0.3598266112269569, 0.30292332782893583]"
2.8199033040714916,4,"[0.3861757249967255, 0.32341970682566773, 0.28192238033852957, 0.27255461474494014, 0.3854360788547246]"
4.0004338066704292,5,"[0.37944237338875997, 0.39357595310602866, 0.4005701457790479, 0.31321032036142726, 0.3973762053149784]"
3.0602965620874212,5,"[0.37847367811007715, 0.3543512887554101, 0.4076295197393968, 0.36287977531186755, 0.32846491036216496]"
3.2221138081308638,7,"[0.38670627971580607, 0.3280676985198235, 0.3665889368060639, 0.3220000908975, 0.4372868463246782]"
3.5092929694801152,8,"[0.5353481720206058, 0.4015627420066995, 0.2364208439739955, 0.2681774499666307, 0.4713784658753937]"
2.6851254924573196,5,"[0.2740925089324307, 0.3611043119869275, 0.31040779031938737, 0.2939820279490442, 0.2828989045628718]"
2.5657082824705748,6,"[0.291827546382638, 0.34124382619157306, 0.29998650545473377, 0.3778785067258769, 0.2851217876317281]"
3.3795943252486351,6,"[0.26993056326211046, 0.3310624740427306, 0.3952164804523128, 0.3091142103723379, 0.2716781438909864]"
2.3204465995501438,5,"[0.34885946721282385, 0.2929906926297731, 0.27378975096737107, 0.2709778317701287, 0.410047339419169]"
1.542059306115346,6,"[0.31606843868634343, 0.3374870131051603, 0.4431756050873288, 0.29084307469725934, 0.2361188226511983]"
2.4189520898275569,6,"[0.3048763514224718, 0.28471008243154966, 0.28724177755680164, 0.3273853106905857, 0.31209307400308356]"
1.6876953793877685,5,"[0.35242999539281455, 0.32352299329226114, 0.33527446480779893, 0.3319718090065455, 0.3242476415723589]"
1.9164998202116943,9,"[0.36600714051652655, 0.2789992893203065, 0.3046816122019101, 0.26664946929378713, 0.35215259615276356]"
1.4359627915436954,5,"[0.3527564114143138, 0.3197648300089005, 0.31531840514850745, 0.3289415569362218, 0.3541956217019598]"
1.0436819930232046,5,"[0.31343149988133934, 0.2849508643243331, 0.3485794310826239, 0.35528927536912935, 0.29290620192002403]"
2.6411236892562147,7,"[0.3857468699783374, 0.3012636464614265, 0.30539622144626655, 0.29775194750683537, 0.34912957410385265]"
2.9633881474259995,6,"[0.3436494746834463, 0.3561765885121675, 0.36454560983454015, 0.40328132900081176, 0.387865908964312]"
2.3491998593534165,4,"[0.3487310711061797, 0.3005960718156913, 0.3532033847851775, 0.30983698491706385, 0.3117421352304553]"
1.9086695229223638,4,"[0.3417745487460237, 0.2779617578957669, 0.3359501445795776, 0.28429873326938837, 0.45748999621666026]"
2.6808457834856463,8,"[0.3250993079096764, 0.3424367471200709, 0.385204327402915, 0.3282585997738088, 0.3215313510997893]"
1.8315397577398647,6,"[0.30879414295095453, 0.2562785674489236, 0.38539601305075755, 0.4145705368022132, 0.31799789399306616]"
2.5018671929294016,5,"[0.37479374305211505, 0.3940089579253177, 0.32509682107470556, 0.35663280739346526, 0.2889239436319464]"
1.5719363989793909,6,"[0.35165785393624893, 0.3187817037907452, 0.30808142005728223, 0.3284359334106049, 0.35327472953843014]"
2.7741979809714445,11,"[0.3891169471059093, 0.43751936159350596, 0.33916619846836676, 0.47447997986635465, 0.39910542713750347]"
1.9917974544797841,6,"[0.33411345668974834, 0.3334160427898473, 0.33321419713631856, 0.3334799458056486, 0.3317280171789911]"
3.0969148819679209,5,"[0.3767541141464917, 0.2863566109523275, 0.27021348004287377, 0.39832598161761146, 0.40949323480073296]"
2.2930807190201139,5,"[0.34090745420399726, 0.34438732782054576, 0.37803246793647755, 0.40154277670986266, 0.34703443911630055]"
2.4357867760865703,7,"[0.30946713372769125, 0.36730920192554833, 0.29957441312855465, 0.3255143877108515, 0.3242969751016795]"
1.065022677159265,10,"[0.4313896415394806, 0.33791846088760125, 0.1481333344299383, 0.2716061564884159, 0.47473918719509695]"
2.6074428593485646,6,"[0.28065657903314073, 0.372356597203202, 0.30158304192986274, 0.3066572365434321, 0.28614437175468677]"
2.9613890049710467,5,"[0.2889071245829496, 0.3719878370093726, 0.3596371488769986, 0.34829065562377926, 0.31468567602134706]"
3.458286436665424,7,"[0.43366020108819686, 0.3388946792664849, 0.2977115812086886, 0.3770173234116524, 0.3119608014877047]"
2.959927570156494,6,"[0.26895517248613326, 0.4406653172026766, 0.29183729130645636, 0.2805390190099365, 0.3591992929423847]"
3.6425109439378369,5,"[0.2663326429739809, 0.3177901877314778, 0.42126642849292256, 0.316591398498561, 0.35445017261372797]"
2.7365416976707055,6,"[0.4279226935505201, 0.42347695288070897, 0.22023282263334515, 0.2615735931969349, 0.3987646960338492]"
2.1006068361069357,5,"[0.29746546077420183, 0.31891525825123473, 0.32763564434040354, 0.31834922102700025, 0.3096527664992313]"
2.6330161106944621,7,"[0.32543019452209726, 0.3352947297887218, 0.42199180013382703, 0.3093819395728028, 0.34338819286213684]"
2.490440674117369,9,"[0.43002566548434307, 0.3661050081439, 0.2880012573286471, 0.2546287398910975, 0.5759225368561313]"
1.8358105043103703,4,"[0.34825708159562563, 0.29583957612283823, 0.2997747190947783, 0.29624355270412284, 0.26900046688464146]"
1.985991149075006,5,"[0.409850864915422, 0.41729963100463646, 0.3213250287659594, 0.3015615441668481, 0.3218664676117964]"
2.1447585161175522,13,"[0.3078539149017591, 0.3020618348087462, 0.3681185793667242, 0.3548358793881218, 0.33989628605461786]"
1.4690359033214788,5,"[0.27978105709674284, 0.29159079642876845, 0.3141880992433917, 0.2531870058881853, 0.3605845216797605]"
2.0626518652284762,7,"[0.3228519587914602, 0.2910102888620455, 0.3566985292650458, 0.33881189841689746, 0.3138457829718429]"
1.2514759764607355,5,"[0.4196340523264681, 0.32350617458394015, 0.24888513400344817, 0.3599063939861629, 0.43295072759372494]"
3.4745451491962758,4,"[0.3356362403590907, 0.42388761878960624, 0.3695938098501284, 0.415672136357166, 0.282558792172073]"
1.9534172618378853,13,"[0.3248243050424463, 0.2949186705689746, 0.3419322955911176, 0.30874274483027003, 0.29964318214812885]"
2.5331112308948525,7,"[0.29720472619397664, 0.37213847292559027, 0.41467829005376694, 0.4104552795884005, 0.2823975936076966]"
3.3575191325512721,5,"[0.29500245424563437, 0.35146362113824076, 0.28371828225702, 0.2768553436835167, 0.2909391480242393]"
1.6881300246910875,5,"[0.36483380266683957, 0.29197850396671515, 0.3734452787460866, 0.29074120133746517, 0.25501290713435615]"
2.0356475686999094,6,"[0.4642849976457862, 0.3195841260341986, 0.4266683628136892, 0.43877210923392146, 0.35976027915176845]"
2.1544191190782147,8,"[0.30742838083939017, 0.3241409599273402, 0.36844602981988694, 0.3125123331380908, 0.30803519070353946]"
2.8668775220862095,6,"[0.3292958427308621, 0.2851472794858349, 0.3725763450444407, 0.28961519188711854, 0.2957121473280983]"
1.1373276043699228,4,"[0.43568559007825547, 0.3885077318969972, 0.2968232982586715, 0.4203716942315534, 0.31741627066826134]"
2.6194188738160573,6,"[0.3671720463550636, 0.40794207282396666, 0.31538075099978535, 0.2968860160334343, 0.3980758093410802]"
2.1376166181587952,7,"[0.3057351304444446, 0.38625907651170593, 0.33444749701381704, 0.3140685957858505, 0.37985300229431335]"
1.6059541609584547,5,"[0.31787243428563194, 0.27966325483554166, 0.28941615920235997, 0.23785337610168655, 0.40537902183424246]"
3.4974117999219372,6,"[0.32044684651911143, 0.3535320345922252, 0.3484287478583536, 0.3093994944394627, 0.3914303963860729]"
1.6008044799806092,6,"[0.313404107287422, 0.32290150414130137, 0.3478045091496892, 0.3503295540223563, 0.34912240441451603]"
2.8686081352214914,5,"[0.3525540923749002, 0.4187577490729951, 0.3631069938731905, 0.4256178371999206, 0.4016798217420177]"
1.6626906808635404,9,"[0.44063874903671146, 0.369462929179467, 0.32147256599663737, 0.37357111876140736, 0.3946742952666829]"
2.7134061428083114,6,"[0.3149170209689517, 0.2758604350644388, 0.30344845786888824, 0.34879790504556346, 0.30891639093992007]"
2.9683720887136191,4,"[0.3579180508140709, 0.35140856196310966, 0.2970272977021645, 0.31076730394078556, 0.28438900461273847]"
0.56682932685696974,4,"[0.2953502715196735, 0.41257554683911024, 0.3665489519946436, 0.42140782317417264, 0.2994579559218405]"
1.3419829846961813,6,"[0.27048389655101573, 0.3436357554875981, 0.31244701081323895, 0.3103432793008118, 0.28022203217404984]"
1.8148868323483645,4,"[0.3357438395188664, 0.29255301498773206, 0.26710736028778587, 0.3622686916613213, 0.35826400739838743]"
2.5111184216412501,7,"[0.3361026472481657, 0.29870135056289293, 0.27407566605783074, 0.30018549721650983, 0.3681776610050652]"
2.1730105753562836,4,"[0.3677711883279503, 0.3149793766128274, 0.3864610089491931, 0.37913451435134554, 0.3287948738037944]"
1.7587141281510625,7,"[0.3589241266031652, 0.2589564006430249, 0.30239628814620306, 0.25640971472232904, 0.3195900916348879]"
1.5237436556355131,8,"[0.38925945659033323, 0.3093790863006093, 0.3948293597192279, 0.2326954896887949, 0.37969929763499344]"
2.1683666133386432,6,"[0.29316337160242484, 0.2744507708482772, 0.26921277012932004, 0.276729238674657, 0.3085452264456759]"
1.7833464988025467,8,"[0.37698999131050615, 0.3004977904009638, 0.3528405000180091, 0.3705394482806415, 0.3037442390028078]"
2.247700687083301,8,"[0.3783990687611659, 0.3182655291131093, 0.37129672916095346, 0.2784789018976529, 0.3858157524762743]"
2.6304860977546771,5,"[0.36500860286086523, 0.3833760504100576, 0.30350089891748666, 0.3177117050411692, 0.2873485213591739]"
2.4620078376086938,9,"[0.341843947997104, 0.31720677065972375, 0.3157316445701531, 0.31241900787823845, 0.302772585198687]"
2.0600156013644093,6,"[0.40050178348717225, 0.5322055016205524, 0.3525725518770622, 0.2601597522505993, 0.3309528384353358]"
2.1599309038358077,6,"[0.3213481324494497, 0.3701719521505296, 0.2834516073536378, 0.2742456882461462, 0.3906879014787007]"
3.0180884782951813,5,"[0.3200189974581774, 0.3556663584784931, 0.29044778963989737, 0.3166654278386859, 0.3592257668946302]"
2.2921838572184701,6,"[0.3182294080365023, 0.30322189475449385, 0.3264133177974397, 0.2925427586887209, 0.3548476456296333]"
2.1499247003460793,5,"[0.3226275993363016, 0.295143144906404, 0.27940913425427294, 0.4087576466891574, 0.3511683830966536]"
2.4005474348443379,4,"[0.4522726375284628, 0.37651708199806044, 0.36496309534634025, 0.365839116870908, 0.41232697366778565]"
3.5211862546606447,7,"[0.38435276581944144, 0.3633937244334468, 0.3633189220458247, 0.324360760309126, 0.41834329319792196]"
1.9685801836346806,7,"[0.3045910799343655, 0.332213994276191, 0.32058670229425845, 0.2780740035329345, 0.2705681326041965]"
2.1643870911475078,5,"[0.3219228427534733, 0.3457389019824393, 0.32538185402042435, 0.3126704062703659, 0.30843398034359243]"
1.579038063076792,5,"[0.2787475170265429, 0.4171205764706678, 0.2870908248053491, 0.30771604709868744, 0.3143125950083156]"
1.3525934673174866,5,"[0.3275345905301017, 0.3312866598219954, 0.30174502666910535, 0.3283662668574041, 0.32614764057707496]"
2.8118016267910706,4,"[0.41381439830635297, 0.3306174186130039, 0.38710532174973095, 0.31525791807965503, 0.3124933225506458]"
3.8910999871072853,4,"[0.4125873320504414, 0.45716525063159935, 0.27734823650727275, 0.2729187246628113, 0.3298809919865892]"
2.1163422701700121,7,"[0.32759552528456226, 0.331610341602706, 0.3456209985132906, 0.3128680586742764, 0.3470441253926069]"
1.8639925418518444,5,"[0.3055595530678206, 0.33433263451758016, 0.3467721581572075, 0.33481485372851727, 0.3078975829158477]"
1.5708846819409388,8,"[0.3100713868678077, 0.3620286822456504, 0.310303585939995, 0.28058127498039565, 0.28943145992249414]"
1.9135430451133042,5,"[0.3096389745885064, 0.3706673624949895, 0.34817708018969024, 0.30470037991915444, 0.3373596669295601]"
1.5769201193356861,5,"[0.33535516726039843, 0.24950333616444262, 0.3393093169181726, 0.2589959047382857, 0.27229213029817656]"
1.5146048734259003,5,"[0.2690297093027614, 0.28756763581637923, 0.26004468750047965, 0.41052912334939134, 0.22167284576943022]"
2.7813027195126172,4,"[0.3712447960869886, 0.40221615203657846, 0.39433895625907084, 0.322958488799454, 0.40021282858571955]"
2.5482193550875971,5,"[0.2777803192033952, 0.25217657698236756, 0.3233045921293371, 0.2589832956855653, 0.2902374877937212]"
2.0633775153055658,5,"[0.33054931912767266, 0.30733248630810844, 0.3383749781843535, 0.3279602976202697, 0.3050151924323887]"
2.9463597163007602,4,"[0.32769293089173424, 0.3893048167420082, 0.3082988848782794, 0.3537660889275895, 0.36908443638722727]"
2.9118269911200816,7,"[0.27377875586036277, 0.34734778168562325, 0.36848571576325156, 0.3099103928133791, 0.3063076406212101]"
2.0334127890311224,6,"[0.34721852907728956, 0.41257965276734593, 0.37465998145186574, 0.3476780810161121, 0.3441437908369096]"
1.4364438612063926,5,"[0.34608572299008544, 0.3227451405870709, 0.2933174145958625, 0.35359036148259576, 0.3268265515130463]"
2.2858454445956635,6,"[0.40609771098344793, 0.31443887490305145, 0.4576663385785233, 0.4046503334802272, 0.3962551966185049]"
2.213045753439344,6,"[0.37483768015554164, 0.35803092499942724, 0.297687979971883, 0.30812551021252954, 0.3028089031620887]"
3.1157428588522964,7,"[0.4182185908535817, 0.19887647318226118, 0.4238015418479274, 0.468355655938161, 0.22829265695451512]"
2.354472690907643,6,"[0.3124455352160218, 0.24860372234217984, 0.34859046925110043, 0.43075748469970526, 0.281615938621807]"
1.7325855128205558,5,"[0.40945506076513094, 0.3185590793032298, 0.2966807952804463, 0.4338072125660265, 0.2762188992746313]"
2.7284008246703859,9,"[0.3325647241991578, 0.30293321258573075, 0.3205025099666499, 0.42993130604023283, 0.3437480440931903]"
1.8978926736213311,6,"[0.30092360800091655, 0.3127242911259754, 0.27862847120046136, 0.40837393282602524, 0.32197634353092347]"
2.1254282055902927,5,"[0.36555758375466, 0.40111114701677036, 0.2292523628158874, 0.30434645010650907, 0.31851267896573543]"
2.3799725768661784,18,"[0.3306520396538567, 0.29171703363816887, 0.3791004102955152, 0.32487651420236935, 0.324878362565538]"
1.7611852918881581,4,"[0.32005014521132696, 0.30602014089232077, 0.3178580896858597, 0.3140969024965547, 0.3008936455310205]"
1.3365884040531526,5,"[0.35708961925201305, 0.30957702891883515, 0.2412257715755098, 0.3483235801123307, 0.2792986557289832]"
2.1087423446761613,5,"[0.26352941463632706, 0.33611965062983845, 0.3121703945140368, 0.3255276096172347, 0.3574060294608902]"
2.4229980272665204,6,"[0.2276747243159209, 0.22736311166411985, 0.38581238425098496, 0.3395453448352385, 0.3269185556291724]"
2.1364390795652293,5,"[0.30321548497860074, 0.35919946892351584, 0.33568743565964015, 0.3613452908061647, 0.30046055331326105]"
2.2552285169957962,6,"[0.3781186668154299, 0.3414475385196741, 0.40061199422891697, 0.40881994204238353, 0.39863153331394396]"
3.3783950405823693,10,"[0.40192378762705494, 0.272633832794773, 0.3413948979116537, 0.3434294848714165, 0.379029660176427]"
2.174743369366134,5,"[0.415802213593036, 0.304442557542821, 0.3034995199669014, 0.37752445221124836, 0.31678387658460594]"
2.5918361870364994,7,"[0.3305739742837408, 0.30203350419579944, 0.3381227412454964, 0.36433990890860235, 0.29913172325513393]"
2.4698501252264151,6,"[0.3421570120173905, 0.3200208486531205, 0.41548202423635844, 0.406771519014338, 0.34561019974010376]"
1.6860787981685168,5,"[0.33368279378592075, 0.28038507406853636, 0.309114320455621, 0.3154899659142352, 0.27794807913355546]"
1.6543514491955564,5,"[0.2979574755531135, 0.3395448962152082, 0.34351259491416924, 0.30845855830379554, 0.3013171287532243]"
1.7640276882657915,9,"[0.3515705802693789, 0.2935669628984067, 0.3197161170749326, 0.2559349867459732, 0.3221162783724112]"
1.314354442433147,5,"[0.3299289975844259, 0.3187435447445539, 0.2799435504644833, 0.3075278817292753, 0.306635307751726]"
1.2655615229642263,6,"[0.31900688838463176, 0.3284845586133965, 0.33421833524038214, 0.3227367135518472, 0.3139267289389006]"
1.8425125979609631,5,"[0.38793371025067747, 0.3589159590535262, 0.30132104899413986, 0.3309568550759945, 0.29983971381825025]"
1.3049874474291259,4,"[0.35397111205133214, 0.2943706595836274, 0.3101601194337122, 0.28928641101189007, 0.271438175380529]"
2.5413216764439297,7,"[0.3579271294783064, 0.3124063570968788, 0.40572294674459786, 0.3377342986692077, 0.3145337630059356]"
1.1172409695862748,4,"[0.297693086919964, 0.3412642089399083, 0.3177245885531553, 0.3128879137577659, 0.3272516956707663]"
1.9668972275991072,5,"[0.3852735168423167, 0.3013497521289922, 0.2876972648675396, 0.36766922084949644, 0.32037741797177693]"
1.9101415545116198,6,"[0.32022392465288735, 0.3172665454650647, 0.3398523246929969, 0.3281587316970029, 0.3122344627444407]"
2.7644305391130155,5,"[0.29442329554192953, 0.2815478294628332, 0.38593773751470845, 0.26230391144136406, 0.2965697080380107]"
2.5774938488089498,8,"[0.40827626034831405, 0.29377895335408377, 0.305168452981916, 0.32826230682280216, 0.3001562761069126]"
2.1511467660388224,13,"[0.23793164937322336, 0.1677254428828694, 0.5336377357792503, 0.6313877772917724, 0.16780770856253527]"
1.5416681262478078,5,"[0.33942352000837267, 0.38238410896159936, 0.36891531216361434, 0.33195638812083084, 0.30254452579221525]"
1.7448359048782316,6,"[0.31380259344212325, 0.30951284391596035, 0.33674964916665795, 0.30015759523334584, 0.30422187520013966]"
1.6472838014829143,5,"[0.285964948180793, 0.334916860634298, 0.31163727760755594, 0.39219300906188226, 0.28810907864542357]"
1.0445361739102488,6,"[0.3847807009415993, 0.33744707581665395, 0.2876238864859726, 0.29812410643076787, 0.3179973872880625]"
2.0336728474255437,5,"[0.2978139994953164, 0.24440899374329245, 0.25300093049781197, 0.3193200421205712, 0.3003603127049949]"
2.353501681758047,6,"[0.34513317163916135, 0.2867210069396133, 0.31842930011671994, 0.28589237673006157, 0.3090339181843128]"
1.957325375594305,7,"[0.3414187254234611, 0.32415399740953105, 0.3691132827725515, 0.3125909468351073, 0.365991834145582]"
2.412848343875925,7,"[0.3254566331915145, 0.34739287441010724, 0.36258996174269686, 0.3617449095120505, 0.33760732087410605]"
1.9414570541772276,5,"[0.34321896568394183, 0.30756394575138213, 0.3469585604012338, 0.3317711244708267, 0.29036689469651267]"
0.65230752419464588,4,"[0.29217946271436324, 0.3760456424815716, 0.2845783925805251, 0.31807270321360653, 0.26140285513322686]"
2.5498294318479209,6,"[0.3560062603780518, 0.3398387572440863, 0.3445238319765556, 0.373297889792422, 0.32599286744381467]"
2.281970508599902,5,"[0.2907870309264071, 0.33415885162049425, 0.28454908974613247, 0.27994945000100324, 0.2851822936349076]"
2.3715154258135951,6,"[0.2987042266496232, 0.23836340357787075, 0.280722193809173, 0.24111622829920368, 0.42907577193330443]"
2.504280809021429,5,"[0.4302693558744667, 0.32696395807687917, 0.24489947361140132, 0.25639167596657175, 0.345062056880833]"
2.3877243493908029,4,"[0.32966443066947604, 0.36359218070663085, 0.2897419325561192, 0.2820809827921731, 0.38448147365183916]"
2.5936481705537924,5,"[0.3653530443202789, 0.3322679681390563, 0.35532605506679316, 0.3947081054847216, 0.3365775503598815]"
1.8701291839633574,8,"[0.3556967348565109, 0.3390792860478201, 0.3437839066104318, 0.34069911551198917, 0.341765430456756]"
1.9954758498497771,9,"[0.34529361910037687, 0.27462416171765414, 0.3562916645386016, 0.34746926949735385, 0.2688399982415695]"
2.3705780756238726,5,"[0.3588488477176044, 0.3926172871310477, 0.34840048193733797, 0.32195309801413863, 0.2582550920203616]"
3.048416018258516,4,"[0.3838782015150476, 0.30742420676621623, 0.4227823885385674, 0.31153606233465536, 0.39128056218078033]"
2.1374610996459662,5,"[0.28415068700897755, 0.34635761464523673, 0.33974468728135326, 0.3187227952123001, 0.31332909633358696]"
3.7051760707787249,6,"[0.4352168515478382, 0.34298418090340516, 0.2531154885547911, 0.24189118220497413, 0.42724159991014865]"
1.8822624826032723,6,"[0.4013664591299897, 0.2628574524312172, 0.3137849301834788, 0.40076547203710877, 0.31241171456192784]"
1.6635402032808635,5,"[0.3158464869702177, 0.3003849681534229, 0.35265003580964693, 0.30907047572767077, 0.31226134179132775]"
1.4666358222823506,5,"[0.3020360333172447, 0.26451132316905124, 0.4123050547338206, 0.29557878765998147, 0.33241677042928996]"
1.4183512494498063,5,"[0.260212193900932, 0.4196663365440739, 0.23804026646939153, 0.22322998852756587, 0.3216293002601753]"
1.547173423874171,4,"[0.31934905851186385, 0.28168581064799975, 0.3728976985929375, 0.396597472835653, 0.32561864307626337]"
2.2427573197456723,4,"[0.27605839209793814, 0.31204421814036454, 0.331589003045908, 0.31702632848067974, 0.2784895675793721]"
1.7053911950731619,8,"[0.2759099591771994, 0.422774480997745, 0.2444546303165154, 0.3238634643903198, 0.25824350395636547]"
2.4389121428421121,4,"[0.37827267006271426, 0.287072853214808, 0.28240418675204026, 0.3047775393676657, 0.33052942756308573]"
1.671604225158219,5,"[0.4105826459166604, 0.2729924483172346, 0.2669865177463634, 0.1951724054548223, 0.35102404922537217]"
2.1483245813310408,5,"[0.34874098287310074, 0.2880068702367185, 0.39248689324989255, 0.38178488850384806, 0.3146547997544147]"
1.8571571385770547,4,"[0.32125050986379017, 0.2603679244636406, 0.30032799026488227, 0.25035775063961613, 0.3996812854098861]"
1.5142477823460765,6,"[0.37496623228550374, 0.37194379994250054, 0.38942550728969877, 0.3515297609862827, 0.3100544554495631]"
2.2377547202634354,6,"[0.2630352089062995, 0.332974885612347, 0.2379111533892932, 0.32864775403088237, 0.38570572912362616]"
1.2588432873531736,5,"[0.32695073016482773, 0.3458306766203845, 0.32906370004407987, 0.29738120395548234, 0.3198058057755716]"
1.3175810641555175,5,"[0.3136789446315564, 0.28498008564121474, 0.3035536472262765, 0.3085751947191032, 0.3433393943576097]"
1.3158906722983894,10,"[0.3045303929520849, 0.281966006327285, 0.29618249533231866, 0.447548187766771, 0.2689731875751336]"
3.4306413510223885,7,"[0.39418268744919077, 0.4337308942618548, 0.5107365429351611, 0.3508901109610779, 0.4662144779154567]"
2.7078373179854229,4,"[0.49348917607686776, 0.24151287846389033, 0.37358281713776037, 0.28038747801914743, 0.3950958801918997]"
2.3984273719838596,6,"[0.31681753828499387, 0.3052872261502513, 0.359400769168735, 0.32302462840920293, 0.2973976461422653]"
1.5562607052245629,4,"[0.3204973958149633, 0.3609190397353551, 0.26368162444695775, 0.2953985810461655, 0.3063866166653478]"
0.86698129829077342,5,"[0.3402934887548974, 0.26198233409119365, 0.28253561052842835, 0.25211724060981966, 0.3203372627935028]"
2.1262464717771112,8,"[0.2224238106764024, 0.5197663620953875, 0.25656393535530647, 0.20655445264376776, 0.30605830500439396]"
1.5752229628469956,5,"[0.32178901026501644, 0.3982616326364173, 0.31909519997805497, 0.38601151980708975, 0.30341456951300055]"
2.0671450831125244,4,"[0.2949176072573047, 0.28912399272172157, 0.2703774315385776, 0.2850378581394776, 0.3238847892453466]"
3.2625419794080295,5,"[0.3670963973311929, 0.3757457365384319, 0.3475174236174274, 0.3420863880014968, 0.33867081242112107]"
1.7283710532000238,8,"[0.3199554968184775, 0.26233947466181173, 0.2529861665654537, 0.19329391074243077, 0.4989276694317461]"
1.9129816447100927,6,"[0.375407112757996, 0.29232559763282456, 0.29763098496757534, 0.3183670240459387, 0.3086502333996421]"
1.461404320226668,4,"[0.2716467155828562, 0.2867644089362219, 0.3313004299212706, 0.3534346499566217, 0.28826883074846565]"
2.173331665811852,5,"[0.2699913257959481, 0.2840200395469256, 0.29709811874207315, 0.33319205536571017, 0.2917648707978079]"
2.3789147367169905,6,"[0.3311655536572606, 0.34554114449070206, 0.37831497269924313, 0.3509322814254571, 0.3419569802529928]"
1.7546839017706937,8,"[0.30265211734302655, 0.2709489022340056, 0.30705592220082295, 0.300892821933863, 0.2845081664980594]"
2.4028668667896298,5,"[0.2984344113313781, 0.379244837021349, 0.27860777144662, 0.3846658784494787, 0.4088826585165481]"
0.99055952032820194,5,"[0.29877829129328753, 0.27892634278964035, 0.4669481047188681, 0.3256741439875909, 0.34499046007261763]"
1.3973947144528667,4,"[0.2916441938004806, 0.35429225711227563, 0.2895575421570721, 0.38278227846689955, 0.2699468899345425]"
1.2941618768190084,5,"[0.29004067466477435, 0.27074282938530975, 0.3531575706246556, 0.3656316244295595, 0.3284031373355741]"
1.839378901422047,5,"[0.2975005376822071, 0.2854305418682281, 0.31434379490899383, 0.2826897020332083, 0.331271536923582]"
2.3972873168093445,9,"[0.34564324224361326, 0.2972472101663843, 0.33309771095406765, 0.3019880765567602, 0.3046462836212263]"
3.2145190678842814,11,"[0.36355231538760785, 0.17197584238849054, 0.4346186169312897, 0.17956387220457853, 0.3351662023358192]"
1.9077239650636122,4,"[0.3715034822199097, 0.3181868560985505, 0.2887410340053673, 0.3873655129332977, 0.4168146258255422]"
1.3833704446689703,8,"[0.3223496380407203, 0.2830088717000263, 0.2358337919970428, 0.38794942011872335, 0.3139721967877366]"
